,text,label
15635,書和好棒!!,positive
30562,肉包好好吃',positive
17850,我也好希望他們快樂打球,positive
19682,畢竟身高還是有優勢,positive
4272,薑母鴨好好笑,positive
4059,ooh nice ,positive
12488,可愛,positive
1171,太低太貼太短,negative
12706,了解 感謝,positive
25851,吐血,negative
32162,真的累,negative
17298,被毒乃了,negative
13594,大家都很期待欸 笑得满地打滚 ,positive
25591,漂亮,positive
18396,開局不錯，兩隊有來有往,positive
13313,6 talaga love ko,positive
29166,Merry Christmas,positive
23351,比愛心是哪一局,positive
16400,dont celebrate too early,positive
16846,感覺東山這屆新生很強,positive
23512,給得有點平,neutral
25040,以身高來說算不錯吧,positive
8231,進擊的巨人,positive
7856,謝謝,positive
11002,大家快參加，頭獎一千萬！,positive
18404,就讓兩隊靠實力勝負 我吃瓜觀眾血賺,positive
4507,身材太好XDD,positive
28909,超亂,negative
13334,怕了,negative
26378,所以他有點無奈,negative
27391,真的虐心,negative
4373,好期待,positive
23397,太扯了,negative
2197,氣氛很好,positive
2905, OK 中等深肤色  OK 中等深肤色  OK 中等深肤色  OK 中等深肤色 ,positive
18917,狀況不穩定,negative
24024,超精采啦,positive
27831,好好笑,positive
17434,他在企排也是鬼吧,negative
7312,打球還是打人 有點素質行不行,negative
32787,有別地方高就好,positive
2468,今天補位好像有比較好,positive
17962,蘇蘇要哭哭了 忍住泪水 ,negative
23131,又平了,neutral
7196,好好發阿QQ,positive
23987,佳,positive
25130,温！,positive
20748,最大隻的被全隊秀秀,positive
17378,漂亮,positive
24265,這個欄往不錯,positive
28684,今天會有展昭連動,positive
3663,好棒,positive
12448, 笑得满地打滚 ,positive
13522,漂球就是這麼討厭,negative
20665,在比愛心啊,positive
23465,美靜老師當年可是超強,positive
19852, 笑得满地打滚 ,positive
16033,彰化的台北大鍋貼好吃,positive
10661,棉花糖的球真的有夠炫,positive
24004,羅怡璟,positive
25177,是阿國吧 笑得满地打滚 ,positive
14539,超壞XD,negative
8217,日落笑死,negative
18684,逆轉啦~,positive
19735,生日快樂~,positive
11669, 喜笑颜开  喜笑颜开 ,positive
1335,領先了!,positive
17643,綽號,positive
5382,美靜姐講超棒的～,positive
20228,下載手機跑馬燈 可以用,positive
3268,沒關係，叔叔可以耐心等待,neutral
12669,成功,positive
1127,辛苦嘍,negative
7627,看在雞排的份上 倒風向  笑得满地打滚 ,positive
26379, 笑得满地打滚 ,positive
28594,我說的是[姓氏] 苦笑  讓你誤會了,negative
5512, 笑哭了  笑哭了 ,negative
17989,不錯了 以為在看土超還是歐冠嘛...,positive
1527,那個跳躍高度 超扯,negative
26521,師大跟彰師的有些就去當老師了,positive
12829,這個分數看著胃痛,negative
19352,沒關係 不會輸,neutral
18157,吳庭安最扯,negative
27202,那個愛心是在哪裡啊 我剛剛不在沒看到,positive
27013,啥毀,negative
11958,確實,positive
21005,是美靜老師,positive
22098,今天兩邊籃網都很好诶,positive
13465,佛心來著,positive
23190,漂亮,positive
29020,真的好高@@,positive
29157,我覺得有,positive
8264,congrats  鼓掌  鼓掌  mga marie,positive
41,Floor defense is bad,negative
9641, 不说  不说  不说 ,neutral
9594,超高,positive
11550,nice drop ,positive
20586,國華街很多好吃,positive
26207,笑死 他講得不是英文,negative
18546,最近的比賽都很精采欸,positive
10099,哇！,positive
12358,修得好!打得好!,positive
24929,為什麼CONTI都喜歡左撇子阿,positive
1401,有哦！ ,positive
843,換劉比較好吧,positive
10887,買這局-4.5 當然生氣啊,negative
32749,平了,neutral
29988,也太爛,negative
24213,只會發大絕真好笑,positive
2587,carla 反應好快,positive
28552,撥的好,positive
24697,差低,negative
25599,真的是長得高真好,positive
265,家暴現場,negative
6515,僅攏表示 : 我好棒,positive
24698,好噁,positive
4058,鲸华每個隊員實力平均個個都很強勁有自信。,positive
28225,20+ 好強！,positive
17569,拐砌成功,positive
3016,不要踢球啦 這樣不好,negative
25240,又平了,neutral
20241,平的,neutral
25956,哈囉,positive
31299,每個人都好開心,positive
28070,郭家銘好壯唷 ,positive
16707,謝謝告知,positive
19653,哇哇哇,positive
9301,好,positive
15101,張善緣,positive
18863,超級,positive
8107,怡伶好可愛!!,positive
5438,確實,positive
16984, 笑哭了 ,negative
18789,受傷,negative
8078, 嘻嘻  嘻嘻  嘻嘻 ,positive
735,確實不錯吃,positive
12683,慢動作看起來... 笑得满地打滚 ,positive
13420,可怕的運動能力,negative
23215,差滴,negative
26627,每個人心裡都有意見,positive
8972,不错的游戏！,positive
32030,打太極了,negative
20844,今天是日蝕ㄇ 含泪的笑脸 ,negative
27165,感覺陣容沒太大改變,neutral
25474,Nice,positive
4336,沒錯,positive
7672,真的欸 笑哭了 ,negative
10942,太狠了,negative
14851,打太急了,negative
19165,太快了,negative
30237,天花板好高,positive
14411,明顯個屁==,negative
2027,感謝解說,positive
330,誰當隊長有差嗎,negative
5212,兩隊都辛苦了!,negative
28086,不過還是PPT的質量  斜眼笑  解析度沒弄好字都破破的 不過有進步是好事,positive
17967, 笑哭了  笑哭了 ,negative
11323,漂亮！,positive
19884,職棒滿不錯的吧,positive
2944,必勝 客,positive
6176,兩隊我都好愛怎麼辦,positive
3525,okok,negative
13574,被搞了,negative
23486,打好快,positive
32340,快了快了！！！,positive
15299,黃培閎也不錯,positive
3515,應該是得失分,negative
14355,好快的一局,positive
23869,難怪了~~森巴軍團,negative
8830,哇!,positive
17762,地板好痛 ,negative
16417,我是覺得恩得很能成大器 是可以替補上來的,positive
2343,0秒出手偷襲成功,positive
5399,肥宅不懂小天使小主人… 笑得满地打滚  笑得满地打滚  笑得满地打滚 ,positive
29615,高都常是後半上一下子 但也有不錯的表現,positive
25462,不錯啦，妹妹們有進步了,positive
16102,Bia好斜球,positive
25427,場地撤得太快了吧,negative
11326,分享一下看看能多高,positive
4763,哇哇哇,positive
28587,歐買尬!!!!!!!!,negative
29535, 笑哭了  笑哭了 ,negative
19648,累死,negative
2649,好有張力,positive
4249,這封的好!,positive
12768,Awesome!!,positive
21702,笑死,negative
17203,年後都接不好欸⋯完蛋,negative
5987,希望下次再拍場外帶著康！我要看是不是還有線～～太震驚,negative
1731, 笑得满地打滚  笑得满地打滚 ,positive
27157,主場大優,positive
4345,nice!!! ganyan lang!!!,positive
13273,有夢最美,positive
31535,累死我,negative
30247,好僅,positive
27345,哈,positive
10055,好刁鑽,positive
26391,佳宣真的頂,positive
9520,好聽欸,positive
21222,亂了,negative
10614,兄弟象比較強,positive
19502,講話真的很臭,negative
10204,謝補充,positive
29204,差滴,negative
17156,"社團打球, 能發過去就開心了",positive
14161,赢了，新北中纤，好好总结，以后对手还会更强。,positive
27835,分數版錯了,negative
29267,曉珮!!,positive
1453,真不錯 這球,positive
9775,ipek nice~~~~,positive
24260,愛睏的都徹了,positive
18970,辣個男人,negative
2831,評訹言很吵,negative
14008,愛了愛了,positive
7731,再次辛苦嘉永老師｡,positive
16493,虐心劇 二部曲…,negative
12202,坦白講 隊伍自爆太多也是給對手的不尊重 男生捂脸 ,negative
30586,看得出來她一直有情緒,positive
23837,最好能跟bia一樣提前續約才放他走XD,positive
14131,第一局機會很好，但還是沒拿下,positive
16036,帅爆了啦  飞吻 ,positive
7240,congrats,positive
14192,想看破萬！！！,negative
22003, 笑哭了  笑哭了 ,negative
11132,飛進去會死人吧 ,negative
2792,接的爛還敢一直臭,negative
9324,綺芳,positive
10611,現在企排的性質跟職棒職籃還是有差,negative
14177,全能體育,positive
21723,棉花糖 笑得满地打滚 ,positive
11190,好能守,positive
13987,他上一局已經在揉左肩了 可能不太舒服吧,negative
6691,謝謝～,positive
6873,好肉包,positive
30213,場外叫聲好淒厲 笑得满地打滚 ,positive
14044,笑死XD,negative
26020,被打回去 笑哭了 ,negative
20080,我最喜歡的是歐告,positive
24027,還有機會！,positive
26775,哇～～～～～～～～～～,positive
30606,nerbioso masyado,negative
3506,oh my goodness......,positive
13648,認同彈珠台，意想不到的過網，但運氣也是實力的一種啊，反應很快,positive
13780,乘風破浪啦！,negative
8089,@makubex7788 謝謝 成功了,positive
14974,一直打問問題的人，就會享受比賽,positive
25610,慘了,negative
12086,笑死,negative
7119,場面混亂,negative
19807,好棒!!!!,positive
22023,訪問吓2號啦，問吓佢點解打得咁差,negative
1137,謝謝大家,positive
26276,for man ,positive
28554, 笑得满地打滚  笑得满地打滚  笑得满地打滚  笑得满地打滚 ,positive
32107,穩定的時候狀況真的很好,positive
30206,mas marami ang crowd sa Japan,negative
26668,這跟空間沒關係吧= =,neutral
1018,beautiful girls take off ur mask,positive
23414,樓上的口味好特別 我是說後面那部份,positive
3473,老師好,positive
13438,說得好,positive
30806, 笑得满地打滚 ,positive
13175,晚餐吃漢堡王好了,positive
13183,好玩,positive
11918,簡銘鈞起伏太大了,negative
24215,太精采了吧,positive
4223,師大我之前超喜歡吳韋華的,positive
5572,好欸好欸好欸,positive
29491,這個球季不太行,negative
16300,爭取權益啦,positive
8561,好可愛 笑哭了 ,positive
21060,重點是豐富啊！,positive
13631,我是覺得有啦,positive
11983,維持啊,positive
11585,哇！,positive
11580,阿發好穩,positive
6767,歌舞昇平,positive
1788,一票可以看兩場 早到早享受,positive
8379,了解～～～謝謝大家的回覆,positive
22286,感覺有,positive
15595,好了拉 何必呢,positive
16908,中原冠軍~~~~~,positive
27115,不要歡配 林太太們會生氣,negative
22027,congrats,positive
9237,不放小將要被罵 放了也要被罵？,negative
20657,破4500了!,negative
2127,還沒打滿4局 25分 太鬼了,negative
2467,居居死密達,negative
20376,哇 危險了,negative
30662,難得這麼多人關注 結果內容不佳,negative
9945,35太扯了,negative
29637,ㄠ優,positive
14790,排協的賽程真的很爛,negative
6425,"十字韌帶確實麻煩, 連爬樓梯都很難",negative
288,雅惠今天很嗨 笑得满地打滚  笑得满地打滚 ,positive
18746,西米今天很扯超強,negative
7780,馬來西亞超強,positive
17000,有第五局可以看了,positive
31664,外籍應援團,positive
6497,傻眼,negative
20215,3戰2勝,positive
10056,熟悉的加班時光,positive
24402,去念台大真的差蠻多的,negative
4895,驚人,positive
22188,好，謝謝 微笑  微笑 ,positive
8818,發威了,positive
31161,棉花糖男團真的戰力很強！ 做成心形的双手 ,positive
7187,太意外了,negative
32177,簡老師的魚躍真美,positive
3544,禮尚往來,positive
14690,真高,positive
20543,哇哇哇,positive
8399,好想聽光頭王的解說,positive
18127,守得好,positive
6078,好好笑,positive
14617,哇哇,positive
17632,歪了,negative
5812,哇....太噴了...,negative
19505,真舒服,positive
23026,抹茶好好喝 顏色也好漂亮,positive
7097,太急...,negative
19299, 热饮  热饮  热饮  热饮 ,positive
6889,愛心,positive
11509,他那個蠻力很難守,negative
30143,偶像！！！！！！,positive
12515,好爛了,positive
9989,一對一 笑得满地打滚 ,positive
21913,我覺得是沒溝通好ㄟ,negative
6473,再度禮讓 好禮貌,positive
18679,太狠了,negative
20096,扯爆啦,negative
253,我也要吐了,negative
29268,靖儀好像腳有受傷,negative
26894,有沒有洋將真的有差,negative
9290,深呼吸啊,positive
2918,好想加班哦⋯⋯,positive
28313,人夫體力真好,positive
1660,有人好像很酸,negative
14034,小妹妹們 堅持住啊!,positive
25440,觀眾太沒水準了吧,negative
19163,冠州是鬼,negative
8438,笑死，還是太年輕了,negative
14013,傻眼,negative
22390,球場氣氛很重要,positive
19161,哇今天去現場的感覺好嗨,positive
13145,有趣的講古，求更多 XD,positive
30857,歌與,positive
10866,193的球僮做小椅子實在是太狠了,negative
28260,有些酸民不用理他們,negative
21108,記憶力真好,positive
113,誰剛剛罵髒話好兇,negative
20558,好緊湊,positive
18302,禮尚往來,positive
10652,差滴,negative
16392,好多人,positive
15681,應援的小妹妹好可愛,positive
3352,最怕的情況…,negative
32150,太噁了拉 黑亞當吧,negative
25391,可以嗎,positive
23687,新秀登場,positive
25925,李喻最近幾次不好 狀況,negative
9762,球品看起來真差,negative
24185,小任任給你勇氣!!,positive
1874,笑死,negative
25069, 哈哈  哈哈  哈哈 ,positive
32760,良良,positive
25994,丟士丟起來～,negative
20404,完全被看死,negative
24966,Kubiak之前亞俱盃來台灣打球，買票去看真的過癮,negative
32027,很乾很乾的笑話 笑得满地打滚 ,positive
30268,太過癮了 可以提早刷橘子海了,negative
20464,聲音好氣質,positive
15336,真慘,negative
20063,好險待會兒兩隊都是大學生比較有體力,positive
16551,超好笑,positive
9755,台北沒感覺,neutral
21890,隊友們:你位置好你接,positive
2172,教頭該反省,negative
10689,好6,positive
26199,這場實力戰也是體力戰，撐得下去還有戰鬥力的勝算大,positive
27722,脫離一隊獨大 很有意義的一個賽季,positive
12244,謝謝,positive
5206,漂亮,positive
18108,守得好棒,positive
2397,用烏俄戰爭有點尷尬 笑得满地打滚 ,negative
9330,佑晨傷剛好，要儘快調整，大專盃需要他,positive
18375,好順,positive
10344,原來！謝謝,positive
19362,實力相當,positive
7408,啊真的扯,negative
20147,哇哇,positive
15022,心臟受不了,negative
17336,去哪都好，主要是要考得上 笑哭了 ,positive
