text,球迷的聊天
我前陣子有回去看hvl恩得在豐商那屆 直接把亞軍打到理智崩潰,1
掰掰了,1
太陽可能覺得周邊商品賣得好就夠 ,1
3：0就連續看了兩場一樣劇本的了,1
totoo.. pang turkish volleyball league ang galawan ni JEMA GALANZA. kayang kaya nyang tapatan cna eguno at boskovic,1
？,1
？,1
對呀 還沒有一隊顏質有他們高,1
沒錯,1
huy deejay tumahimik ka nakakahiya dito kapa nagkakalat,1
please remove deejay the spammer,1
!!!!!!!!!!!!!!!,1
？！,1
??,1
anong team yung talo sila?,1
給蔡的高度真的很好笑,1
感覺陳恩得真的蠻值得培養的,1
當然是一軍啊,1
陳恩得好扯 一場比賽 位子一直換 還打得都很不錯！！,1
終於,1
19 Edison ehem,1
恩德運氣也很好ㄟ 笑爛,1
不戴耳機了嗎,1
喬寶,1
直線 轉的好,1
又飄了,1
馬上被追上,1
一定夯,1
bat wala si Jema?,1
受傷,1
受傷😭,1
sana ipasok ulet. miss kona siya kimmy,1
傷兵哦,1
沈受傷,1
沈受傷,1
受傷,1
又要開始了嗎,1
感謝,1
休養,1
我來造福外國球迷,1
一面倒會很想去倒茶上廁所什麼的,1
血流成河～,1
我也想接看看,1
No. He is married.,1
是吧,1
@炎炆燅,1
may asawa na ang #19 ng taipower?,1
Proof?,1
Talaga. Wala noh 😩,1
is married 沒錯啊,1
he is so young to be married,1
超級滅火員,1
I don't believe it.,1
He is 26 already.,1
還是我看錯人,1
說真的vip位置會不會太危險啊？,1
常常被求婚,1
那椅子感覺比綠區難坐,1
886,1
凹優,1
還沒,1
凹腰霆,1
那要跟他解釋一下 不然鐵粉心碎了 😆 ,1
私生活 好驚訝,1
聽說?不要捕風捉影ㄟ,1
佩佩有八卦嗎？,1
...,1
所以我都不多說了 就是有聽過這樣,1
112 Ace,1
應該是要讓黃練比較簡老師應該也要退休了,1
112?????,1
潑人髒水都不用證據的,1
對阿 回歸比賽,1
不多說就請你閉嘴 說一半是什麼心態 XD,1
沒錯拉回主題,1
113??,1
好貼！,1
好快,1
怎麼有上次的既視感🤭,1
沒了,1
26,1
Seems not,1
6,1
太陽的欄中不能用猜的欸,1
Oh no,1
啊~~~,1
...,1
又亂流了,1
Ah ganun ba. Sorry!!!!,1
2天都看他們自爆就飽了,1
真的看得好火,1
能解釋一下賽制嗎?這場為什麼重要?,1
99 掛網,1
確實,1
😮‍💨,1
I hope another team will get Marc Espejo soon,1
鈞平拜拜👋,1
是,1
原來,1
簡老師差一點~~,1
Oh no,1
體育之都 台中,1
一直掛網= =,1
翻船也要二到三週了…,1
沒,1
沒了,1
沒了,1
大專盃,1
沒了,1
19年才有了,1
不論誰嬴，都算是台中的榮耀,1
請問為什麼球都接不到,1
有 大專盃,1
（企排19年,1
ㄟ這不是跳發ㄟ傻眼,1
都站平行了,1
........,1
腦殼疼QQ,1
這場真D無聊,1
單方面碾壓,1
又要直落三了,1
這三小 漏球……,1
還好出界了 不然被打當點打,1
也太爛,1
真的好高,1
3上3下,1
今日冷凍食品會退冰嗎,1
應該是不會了,1
上一場有退冰喔,1
解凍過了 又冰回去了,1
心態炸了,1
talo ba Apollo sa taipower?,1
上一局 講錯,1
不會3:0吧,1
笑死,1
可能會哦3:0,1
球迷長的好像鄭文燦,1
太陽的長官?,1
了,1
有退冰就好 怕放到壞掉,1
看不出來= = ,1
誰被冷凍,1
好糊,1
網子看起來沒晃啊,1
請吃肉包,1
早就開賣了,1
112,1
VNL在那個場館咧?,1
讓大家都有機會上場真好,1
拿下兩局,1
傻眼 亂打了,1
應援團辛苦了,1
不用玩了😭,1
是分差大到可以打Play,1
還有機會,1
可憐哪,1
比分 時間都一樣欸,1
是派二軍上去練習,1
真的看不下去欸⋯,1
越打越爛,1
 ao6187?,1
沒吧?,1
太陽已殞落了被隕石擊落,1
涼去😮‍💨😮‍💨😮‍💨😮‍💨😮‍💨😮‍💨😮‍💨😮‍💨,1
不知是否隊內氣氛也是有點問題,1
欸我發現你都在亂潑髒水欸,1
但也不能亂打呀,1
整個下半季狀況不佳的話 有點過分喔⋯⋯,1
透露什麼,1
請問是誰搞氣氛啊？,1
輕輕鬆鬆吃肉鬆,1
lets go Anne L,1
@Brenda Galvez yung no. 15,1
就是連續輸球 導致隊內有點小狀況 是story來的,1
隊內有什麼小狀況？,1
希望大專盃順利,1
tsaka sa TVC ang deep voice nya. Si no. 15.,1
小狀況不講開很難一起求勝欸,1
請問是誰搞氣氛,1
Taichung 3rd set x4.7,1
卡 到底什麼事,1
不能搞氣氛啦 這樣不好,1
好無聊喔 知道誰在搞事能怎樣,1
bat ganun ang name? Chupa oten?😄,1
放送事故 😆 ,1
聲音怎麼回事,1
怎麼了,1
他也不會說吧 反正就是隊內問題 靠他們自己解決,1
被消音,1
外送事故ww,1
還好沒說出什麼秘密🤭,1
我覺得祥民超強,1
應該是打不好 氣氛差吧,1
你有看過第一名打第四名 第三名可以打第六名的嗎,1
溝通很重要,1
超好笑,1
Luck,1
Hoy ang cute Kaya nung libero,1
剛剛兩隊比分下面的22是什麼意思,1
哎呀,1
傻眼 這也能輸分,1
22是比賽時間,1
有夠爛的意思,1
感覺就是放不開來打,1
網帶得兩分了,1
……,1
好,1
為什麼不放開來打⋯,1
88,1
很多幸運球喔,1
每個人都看起來放棄了 要打什麼,1
又要重演了 😭,1
今天韋呈怎麼沒打~,1
拿下一局吧,1
韋呈怎麼沒上場,1
Of course @Berry Ice Cream 24,1
再來一顆,1
因為壓力山大吧，心理素質不強的話很容易一直綁手綁腳被影響,1
銘排生活呢,1
越看越火大,1
太狠啦,1
又來!,1
太亂了吧,1
兵敗如山倒,1
狠啊,1
哇,1
又來,1
笑死..,1
崩,1
到底有沒有要打,1
真的好狠,1
真的四 四個字 一盤散沙,1
又爬,1
...,1
蒿吐露絲,1
是,1
……,1
玩開了,1
6分有3顆,1
。。。,1
因為賽制問題,1
１－６,1
教授已經不知道說啥了,1
簡老師說話了,1
氣氛對了,1
小太陽哭哭,1
很火,1
sad na bebe 11 apollo ko huhuhuhu,1
怎麼還有人在笑==,1
@Flicx None,1
是被壓著打嗎,1
完蛋 打矇了,1
好懸殊的比賽,1
完全壓著,1
亂講話XD,1
被虐爛,1
痛風不方便,1
best of 3?,1
起床了嗎！,1
認真點打吧 這樣的內容一張票最便宜還要五百 比六日的比賽還難看,1
還在啊,1
展望明年~已經放棄了XD,1
在冷凍櫃裡,1
Apollo wake up,1
在,1
還不如看BP,1
感覺超久沒看到他,1
狀態不好 換高,1
應該沒有吧,1
笑死在冷凍櫃裡,1
根本屌虐,1
他一直被冰😂,1
醒了沒,1
改叫太陽餅好了,1
是在哭喔,1
根本沒得比,1
他們適合去賣聯名商品拍拍照片就好,1
穩定的不上來 阿派這個出來玩哦,1
太陽餅超好笑,1
好想看這裡的酸民多強,1
氣氛不好,1
是要多長,1
賣周邊就好了啊 差低,1
小肥擊球點低硬打實力不夠,1
都到第三局還在找,1
@Chupa Oten Outside Spiker,1
現場觀眾花五百or 一千進場看你季後賽練兵 真的很敢欸,1
恩得獨自順風,1
對得起球迷嗎⋯⋯,1
連掙扎都沒又了嗎?,1
Ang bait ng coaches nila.,1
mejo tamad tlga ung kambal sa depensa.,1
想看隊長呀～～～～～,1
今天恩得打得很好,1
被釘爛QQ,1
何時打冠軍賽,1
我以為只有棒球很兇 排球也好兇QQ,1
3/25 3/26 冠軍賽,1
下禮拜六日吧,1
簡老師⋯⋯,1
簡老師😭😭😭😭😭,1
簡老師英雄！,1
簡老師表示：…….,1
不用等 場上再開花 冷凍的還是冰,1
男排差8分要追上太難了,1
焦==,1
花錢看替補.笑死,1
XD,1
簡老師累了🤣,1
= =,1
那不是字幕打出來的嗎？,1
慘不忍睹，跟嬰兒一樣⋯,1
整隊不在狀況,1
🥺🥺🥺,1
今天本來要請假去看比賽 幸好我沒有🙂,1
現場看接噴就飽了,1
114！,1
114,1
下一顆要噴了,1
高中排球何時開打,1
這球終於有水準,1
阿波羅，專注力提高好運就會來！,1
119!!,1
追回一點唷,1
50%有點高欸,1
nakakamiss mag angas ung no.9 ng apollo :(,1
鐵粉不會罵吧,1
啊這就是球賽啊 討論花五百什麼的值不值有什麼意義,1
71,1
這鐵粉都看不下去了吧,1
大家總冠軍賽見了,1
...,1
都不會,1
沒想到輸這麼慘,1
7,1
好啦二位數了,1
打成這樣 還不能拿來講 腦粉也是辛苦了,1
接不行 發不行 還有什麼可行？,1
慘不忍睹,1
回家吃太陽餅了QQQ ,1
有點看不下去…,1
???,1
好混亂,1
又變回9分差了,1
你們這樣酸是想被老師約去喝茶嗎 差低,1
很難看,1
gusto na umuwi ng apollo,1
中洞,1
andyan na si baby 19,1
不如上我們熊班長,1
邦維請好好上課,1
超ㄏ,1
很難看 ,1
冠名上場了,1
直落三,1
這樣真的⋯很讓人失望欸,1
EDISON bae!!!!!,1
打得像消化比賽,1
拿個一局吧😭,1
這裡怎麼也熊哥哥的粉,1
😔😔😔😔,1
胡欣瑜不要再看了,1
不是,1
逆轉的話我真的服,1
今日冷凍食品有點多,1
理性發言啦 不要什麼腦不腦的,1
再五分,1
打這個內容不如讓熊班長上場,1
可能有料,1
林冠州好矮哦,1
輸了,1
張育陞要拼v1的,1
화이팅,1
他應該不想跟小學生打球吧,1
冠州176,1
上場也拿不到球 上場幹嘛,1
張不會回來吧,1
Where is Hsuan? Apollo No. 11?,1
這樣就要改打大砲餒,1
張育陞日本打好好的回來幹麻,1
換我們熊哥哥還能有一搏的機會吧 差低,1
可能要找什麼Leon那種等級的才有戲吧,1
這手甩的,1
飛天超人誒,1
回來企聯幹嘛 反正一半的隊伍都當作大專杯練兵的,1
就是這麼匪夷所思,1
日本,1
菲律賓,1
日本,1
麥克風,1
票越來越貴 內容都沒進步， 下季要人進場支持真的很難 ,1
Walang Bronza sa kanila,1
乾脆找ngapeth,1
票多少錢,1
@kelly tama,1
觀眾席500,1
西田有志,1
200,1
yue 雖然不想這麼說但我認同⋯,1
請問冠名什麼時候上場,1
現在這場不錯看阿~,1
現在不是500嗎？,1
亂發,1
sea games na sa May,1
Ngapeth來這邊應該就可以跟他綽號一樣機關槍一直射,1
石修智+1,1
哥哥打弟弟,1
我要笑死,1
希望下一季,1
網帶得4分,1
⋯,1
太幸運了吧,1
大力出奇蹟,1
不知如何是好,1
過分了喔,1
好扯xdd,1
全部站著不要結了啦,1
白帶+4,1
開始展望下季了,1
大力出奇蹟,1
太扯了 這運氣,1
到底為什麼,1
控分中,1
目標分到了,1
本來就是這樣站,1
白帶: 我是哪裡惹到你,1
好久沒看到朱婷了,1
@Chupa Oten parang nag beg off ata xa sa NT?,1
控分控分!!!,1
黃培閎也不錯,1
16:25囉,1
笑死,1
下班,1
大勢已去,1
三局分數要一樣了吧,1
賽末點了,1
別隊碰得到啊,1
會每局都只有16分嗎,1
木村沙織退役前的薪資也不錯,1
我會一直看企排,1
7,1
笑死...,1
培宏沒辦法打企連啦,1
爛死 呵呵呵,1
至少票價要對得起內容吧,1
唉,1
每局都16,1
笑死,1
哇嗚,1
161616,1
有夠難看,1
哇,1
好好笑,1
免費的我就也沒什麼好吐槽的,1
被黑掉了,1
笑死,1
Yung Score ,1
三場比分一樣爛,1
真的有夠爛,1
差一分鐘,1
本來就是這樣站位...但可以適當調整不是嗎@@,1
去賣水壺,1
專注力誰高 好運就在哪裡！,1
觀眾也提早下班了,1
真的好⋯⋯⋯,1
哥哥打弟弟,1
有夠難看 笑死,1
5分內還可以 接受,1
161616,1
All 25-16,1
坐牢局 超ㄏ,1
現在可以放心去訂車票了🤣,1
想問培紅為什麼不能打,1
3局都25:16,1
銘排生活是來拍影片的嗎,1
真的不用講話這麼難聽欸 不喜歡起碼尊重吧,1
要視最後一局也打22分鐘就完美對稱了,1
培宏被黑掉了,1
wag na sana silang magpakampante,1
出界了,1
培閎多年前跟排協鬧翻,1
這裡不適合提培閎🫢,1
三局比分都一樣,1
就是期望愈大失望愈大吧,1
就算會輸 也不要派替補練兵吧 花錢看替補?,1
打成這樣還不能噴喔 超ㄏ,1
sure n medal,1
有點扯 一個小時結束三局,1
恩得好好培養！努力成為六邊形戰士！,1
希望可以更多旅外的,1
就像一開始說的 這內容要人花五百去看 真的不要笑死人了,1
看著周邊掉眼淚,1
今天兩場都是直落三 有點不夠,1
今天真的讓小太陽不忍直視🥲,1
例行賽 比較划算.,1
真的失望 雖然不是誰的粉絲但很失望,1
不給上 怎麼會有穩定的一天,1
就算打不好也不用這樣噴吧,1
亞俱杯可以持內援幫忙嗎,1
找,1
場上已經開花了 有換有止血的機會吧,1
恩得要好好成長！,1
會噴的才是真愛阿 不愛的都在看笑話,1
不然這狀態真的誰也打不過,1
沈受傷😭,1
有換有機會　後面是直接擺著放推　不然也不會被噴成這樣,1
是,1
5,1
是的,1
1,1
Saturday pa ba next game?,1
冠軍賽是三戰兩勝嗎,1
是三戰兩勝,1
哦哦感謝說明,1
parang 22-23 Next Game,1
汪真的太可愛了,1
謝謝回答,1
亞軍會去亞俱盃是嗎?,1
確實,1
挺個,1
確實,1
今年連亞的機會都沒有,1
所以總冠到底有沒有看點😟,1
阿勇很實在🤣,1
請我們熊哥哥上場還比較有看點,1
如果打的跟禮拜六一樣那確實沒看點,1
Ayan na si No. 15 sexy ng braso di ba,1
希望是盡全力打 就好,1
批評球迷? 也留點口德吧,1
說人家蝦妹的要不要說看看你什麼粉？連粉？,1
低端,1
亞俱在之前就訂了吧,1
有怎樣嗎 想嘴缺不給嘴才奇怪吧,1
用力打有機會！,1
是說亞俱杯? 可能要看對手有誰他們出哪個層級來打吧,1
台體,1
@berry_ice cream24 Ever Bilena,1
喜歡冰箱的企聯可以繼續看他打大專盃喔！在台體是隊長大人🤣,1
di mn lng naka isa ung apollo,1
@Anne L Nakakabaliw nga lang yung Automatic translation...,1
各位我要去買總冠軍的門票了～～(*¯︶¯*),1
No ,1
I like the 20 of Apollo... cute...,1
好好笑說戴耳機沒什麼結果今天就不戴了,1
周末球場見,1
👏👏👏👏👏,1
大家拜託去看彰師,1
還可以看見大玠 恩得 跟暐翔哦,1
libero isn't a setter but can make sets,1
😔😔😔😔😔,1
恩得崛起！,1
這禮拜吧,1
星期六見,1
球風相剋,1
is it just me? nakukulangan ako sa bakbakan sa laro eh,1
Oo. c #12 yung setter d ba?,1
總冠是3戰嗎？,1
心機鬼大戰,1
samtyms substi c #11,1
搖滾區真的很搖滾 會有球噴過來😂😂,1
so para saan yung panalo ngayon?,1
😄😄,1
第一球漂亮,1
重砲胖胖🧡,1
剛剛114啦XD,1
SUNNY 有拿到工作簽證了嗎 希望能趕快拿到 還沒拿到可以來企業聯賽客串一下XDD,1
那有機會看到在企業聯賽看到SUNNY出賽嗎~~ ,1
以前有打過企排是長力,1
以前有打過企排,1
其實我不知道他是誰,1
可以查,1
那一隊,1
追IG喔,1
謝謝各位幫忙解釋...:goodvibes::goodvibes:,1
不是開玩笑的,1
喔謝謝,1
.,1
:elbowcough::elbowcough::elbowcough:,1
辣個拿外送不穿衣服ㄉ男人,1
*接,1
辣個尺度最大的男人,1
辣個拍照只遮重點部位的男人,1
我不知道的原因是因為我17年才開始看,1
不知道沒關係啊,1
排球大家庭,1
沒關係 喜歡排球永遠不嫌晚,1
109km好扯,1
好,1
111,1
111...,1
今天球速好扯,1
噗,1
當然是要當啦啦隊,1
還沒退休啦.....,1
請準備好比基尼給我 謝謝,1
這邊比T1那邊和平多了,1
不是直接內褲嗎,1
剛剛是軟腳嗎 周,1
T1那個嘴很誇張,1
😂,1
打好快,1
看得懂就不覺得這裡和平（？）,1
T1今天就像一場戲,1
二次突襲，漂亮!,1
前一場第四局看完去看T1剛好,1
籃球接力排球,1
播球請戴安全帽,1
這戰術妙啊，直接一號,1
輕鬆拿下,1
這局好快喔,1
那是哪雙,1
不到半小時一局,1
輕鬆拿下,1
超期待明天的對決,1
今天看來是提早下班,1
康踢像是…像被火車推的跑? 沒自己的節奏,1
為什麼左手不吃香?,1
吞,1
給老子吞掉,1
我的天,1
剛剛戳臉太可愛,1
漢堡王真好吃,1
???,1
確實不錯吃,1
意外一球,1
假日就是要享受啊。。,1
真的是拼老命,1
後面好多妹子,1
金牌喝起來,1
怎麼沒有DHoward,1
請問哪個是魔獸,1
康踢處理球的細節還是缺了點,1
可以灌一顆嗎？,1
魔獸是另一台啦 籃球T1,1
highball嗨爆,1
隔壁棚的下課嘍…,1
下課喝酒去,1
慶祝魔獸處女秀大成功,1
籃球台灣只能自己自嗨 ,1
幹嘛這樣說 希望台灣籃球排球棒球都更好,1
魔獸可以開幹了,1
台籃真的被其他亞洲國越拉越開,1
怎麼很像那個誰,1
罩,1
欄得好,1
罩得好,1
阿巴西!!,1
喔不 會不會0-3 QQ,1
挖,1
戰術,1
爆,1
台灣人不知道為何那麼瘋籃球...蠻無言的 然後又只能在自己家裡自嗨 一出台灣就被打爆,1
Oh,1
反應真快,1
好快,1
🥲,1
我也是(?,1
質什麼量啦,1
?,1
呂小A 可以認識您公子嗎？,1
質量到底是什麼,1
一顆一顆,1
單摳！,1
可以呀！他才小五🤣🤣,1
😂😂😂,1
這球XDDD,1
沒關係，叔叔可以耐心等待,1
挖,1
這求好扯,1
這樣也行,1
今天都是拚老命,1
這球很排少,1
這攻手真敢打~~!,1
Ace,1
Ya~,1
士氣升起來!!!!,1
下手毫不猶豫~~,1
老薑,1
肉包還您｡,1
"速度好快@@""",1
直落三,1
真不錯 這球,1
不想加班,1
勝2分,1
*剩,1
7,1
二次突襲，賽點,1
經驗啊,1
攝影師：露了幾滴…,1
!!!!,1
攝影師保險要保高一點，危險性很高,1
奧特,1
硬很多,1
全力發吧！！,1
想看五局,1
朱凱逸今天表現很好欸,1
:yougotthis::yougotthis::yougotthis:,1
不差那一顆,1
賽後採訪～,1
+1 ,1
柯宗甫,1
錯了,1
確診人😂,1
明天下午3點見,1
拜拜,1
阿飛呢,1
"有棒球有排球, 籃球偶爾看看, I live for these",1
阿飛?,1
阿非呢?,1
沒在培訓隊,1
因為今年是U20班底,1
謝謝,1
@kerker 阿非IG有說，手術,1
少阿非 影響很大,1
@東呱 謝謝,1
呱,1
pigmom是啥,1
中山那批全部都高師啊,1
U20不是高中生了吧?,1
"啦啦隊是跆拳道的話, 應該要去站在對方那邊ww",1
已按,1
多她一支大炮差很多,1
這洋將蠻強的,1
而且很協調,1
第一局體力最好,1
非開刀,1
原來,1
....,1
7,1
一定喊,1
我也不懂,1
out ball,1
!,1
敢打,1
水啊,1
哇喔,1
摳死,1
壓在線上,1
現在純體育的大學對學生吸引力不足了,1
差點,1
一個引誘,1
不是欸 就一顆,1
拐氣,1
有得拐嗎,1
有了！,1
還好,1
可愛,1
很敢打欸,1
阿非受傷了嗎？,1
這局真慘,1
在練兵吧,1
參加這個就是讓他們磨練的,1
練小將抗壓,1
排球沒有瓜的說法,1
好幾個,1
跟上星期一樣啊 拿下了第一局 第二局崩了 ,1
高師東山聯隊？,1
東山高中、高雄師大、政治大學、臺北商大、高雄家商,1
啊，對還有清大XD,1
隊員這麼分散，練球時間不知道怎麼喬XD,1
今年缺內湖女孩們,1
今年這麼散，除了出國前的集訓外就沒再集體練了,1
她好像都不是在正面打,1
這球好直,1
手法好多 這球撇左邊了,1
染髮就變明星了,1
全部都樸素可愛 就是孩子沒殺氣,1
好誇張,1
意外的可愛,1
小妹妹可愛,1
？？？,1
笑死,1
網子連飄都沒有欸🤣,1
頭髮不算吧,1
頭髮不算啦==,1
不會妨礙到對面就不算,1
笑死,1
還好吧 他們都說不算,1
？？？,1
太犯規了,1
:socialdist:,1
是！,1
甲組的啦,1
洪算是規格外的XD,1
手軟,1
回放,1
OUT,1
感覺離好遠,1
肉包還那麼溫柔,1
剉手XD,1
總不會五局了吧,1
又沒有洋將很虧,1
怎麼不動腳 XD,1
打個幾年看看會不會冠軍,1
今天在哪里打?,1
硬,1
沒辦法天花板到那裏而已,1
撲的好,1
快結束了,1
要聽牌了,1
表情有戲,1
？？？,1
??,1
8888888,1
好開心喔,1
希望可以看到五局,1
等等還有比賽嗎,1
