text,球員,教練,裁判,戰術,球隊
微笑滿滿是因為愛山林隨便打隨便贏,0,0,0,0,1
這防守真的猛,0,0,0,1,0
你去看打台電有沒有微笑滿滿再說,0,0,0,0,1
愛山林加油,0,0,0,0,1
小胖,1,0,0,0,0
! 小胖不打自由囉?,1,0,0,1,0
後排是不是等於有兩個自由,0,0,0,1,0
小胖,1,0,0,0,0
宣玟在衝啥啦⋯⋯ 攔也慢跳 打也掛網,0,0,0,1,0
企排要職業化就該把愛山林這種球隊淘汰,0,0,0,0,1
等等屏東台電就可以看到甘明修了喔!?,1,0,0,0,1
笑死 有教練團還不夠,0,1,0,0,0
好的 kerker 擔任企排總教練,0,1,0,0,0
K總教練來了？,0,1,0,0,0
除了教練團還有總教練,0,1,0,0,0
怎麼又是K教練 說了一口好排球 笑死==,0,1,0,0,0
Bia 都有球不落地精神,0,0,0,1,0
有愛山林的比賽是最無聊的,0,0,0,0,1
等等訪問一定會有矮妹的吧,1,0,0,0,0
k教練你行你上,0,1,0,0,0
"你應該要說企排要職業化, 連愛山林都要該要定下基本保障薪資10萬",0,0,0,0,1
敲碗訪問矮妹,1,0,0,0,0
不要當鍵盤總教練了,0,1,0,0,0
愛山林這種程度還基本保障薪資10萬,0,0,0,0,1
那可是總教練😂,0,1,0,0,0
苡任舉得真到位,1,0,0,1,0
K教練下半季升總教練了，以後就要叫他K總,0,1,0,0,0
請不要嘴我們kerker 教練 他每天認真指導球員,1,1,0,0,0
空氣指導球員嗎！ 😆,1,0,0,0,0
怎樣都比葡萄牙總教練強,0,1,0,0,0
不對 職業化需要k總和教練團,0,1,0,0,0
矮妹😍😍😍,1,0,0,0,0
有矮妹！,1,0,0,0,0
是矮妹跟小黑😍,1,0,0,0,0
k總您不出來發表一下球員表現嗎,1,0,0,0,0
主播訪的很不錯也,0,0,1,0,0
k總是不是去跟教練團開會🤭,0,1,0,0,0
矮妹 ：）,1,0,0,0,0
再尬也沒鄧公尬,0,1,0,0,0
那你沒看過鄧公的訪問,0,1,0,0,0
應該要問鯨華的防守有沒甚麼特訓,0,0,0,1,1
他們應該是救險球最多的隊,0,0,0,1,0
"每次快結束了就突然來個柏青哥, 球救救起來了",0,0,0,1,0
高雄台電要加油啦,0,0,0,0,1
小發現 剛剛比賽結束小牛對Zcanett 比個讚👍,0,1,0,0,0
⚡⚡⚡,0,0,0,0,1
⚡⚡⚡,0,0,0,0,1
吳佩茹,1,0,0,0,0
今天應該可以給惠瑩上吧,1,0,0,0,0
嘉蓉昨天在球場還特別上來聊天室幫妹妹加油,1,0,0,0,0
昨天有看到嘉蓉上來~,1,0,0,0,0
愛山林加油,0,0,0,0,1
佩茹重砲,1,0,0,0,0
台電後援會的吧~,0,0,0,0,1
好球愛山林～,0,0,0,0,1
愛山林加油,0,0,0,0,1
請問上局新北中纖跟台北鯨華，是誰贏？,0,0,0,0,1
中纖,0,0,0,0,1
鯨華,0,0,0,0,1
愛山林有洋將嗎,0,0,0,0,1
:hand-purple-blue-peace:,0,0,0,1,0
愛山林加油,0,0,0,0,1
台電補了3個攻擊手,0,0,0,1,1
鯨華還是中纖會奪冠呢,0,0,0,0,1
臺電得分,0,0,0,1,1
愛山林得分,0,0,0,1,1
愛山林變成收視毒藥,0,0,0,0,1
臺電得分,0,0,0,1,1
又得分,0,0,0,1,0
愛山林得分,0,0,0,1,1
佩茹跳的老高,1,0,0,0,0
愛山林得分,0,0,0,1,1
臺電得分,0,0,0,1,1
台電這在接？,0,0,0,0,1
愛山林得分,0,0,0,1,1
臺電得分,0,0,0,1,1
愛山林得分,0,0,0,1,1
臺電得分,0,0,0,1,1
愛山林得分,0,0,0,1,1
愛山林對愛山林,0,0,0,0,1
臺電得分,0,0,0,1,1
台電有在認真打嗎 不對欸,0,0,0,0,1
好多球都沒接到位,0,0,0,1,0
惠瑩的振臂很漂亮,1,0,0,0,0
佩茹👍,1,0,0,0,0
姊姊沒攔到妹妹,0,0,0,1,0
宣蓉加油,1,0,0,0,0
攔🉐好,0,0,0,1,0
臺電得分,0,0,0,1,1
愛山林得分,0,0,0,1,1
又得分,0,0,0,1,0
這球是胡曉佩的問題吧,1,0,0,0,0
又得分,0,0,0,1,0
局末點,0,0,0,1,0
又得分,0,0,0,1,0
愛山林加油,0,0,0,0,1
佩茹表現很好,1,0,0,0,0
愛山林第二局打很不錯欸 追那麼近,0,0,0,0,1
不行啊 有姿雅大魔王你根本打不過來,1,0,0,0,0
臺電得分,0,0,0,1,1
又得分,0,0,0,1,0
暫停,0,0,0,1,0
又得分,0,0,0,1,0
再次得分,0,0,0,1,0
又得分,0,0,0,1,0
得分延續中,0,0,0,1,0
暫停,0,0,0,1,0
許宛芸現在打自由?喔,0,0,0,1,0
愛山林得分,0,0,0,1,1
在台電就變自由了,0,0,0,1,1
沒有 已經換成自由了,0,0,0,1,0
現在改打自由了,0,0,0,1,0
臺電得分,0,0,0,1,1
台電趕下班回家,0,0,0,0,1
上個賽季台電還是主攻但這個賽季變成自由,0,0,0,1,1
愛山林得分,0,0,0,1,1
菀芸身高硬傷,1,0,0,0,0
台電孟樺退了 需要有人補,1,0,0,0,1
又得分,0,0,0,1,0
臺電得分,0,0,0,1,1
臺電得分,0,0,0,1,1
愛山林得分,0,0,0,1,1
臺電得分,0,0,0,1,1
觸網,0,0,0,1,0
又得分,0,0,0,1,0
上上賽季有一場對超跑有贏,0,0,0,0,1
愛山林得分,0,0,0,1,1
那場菀芸MVP,1,0,0,0,0
那年的愛山林的成員 都還蠻厲害的 不過現在都被挖光了,0,0,0,0,1
臺電得分,0,0,0,1,1
連擊,0,0,0,1,0
剩宣蓉跟玟君在愛山林了,1,0,0,0,1
這屆只有洪詩涵表現還很優異~ 但今天去考大學了,1,0,0,0,0
愛山林得分,0,0,0,1,1
臺電得分,0,0,0,1,1
像幼群那樣念成大 打超跑也不錯,1,0,0,0,1
又得分,0,0,0,1,0
但像宣蓉去政大 今年打完愛山林之後就很難說了,1,0,0,0,1
愛山林得分,0,0,0,1,1
這屆愛山林 好像是用U20陣容,0,0,0,0,1
但感覺詩涵會是台灣女排未來的中心,1,0,0,0,0
高雄臺電得分,0,0,0,1,1
愛山林得分,0,0,0,1,1
那詩涵下一屆有表現比較優異的嗎,1,0,0,0,0
愛山林好棒,0,0,0,0,1
詩涵大概是眾大學搶手的焦點,1,0,0,0,0
張禕豈小洪詩涵一屆,1,0,0,0,0
再往下的話 東山許芳閩火力很強，內湖周亦柔去年聯賽表現很好,1,0,0,0,0
中山陳思妤也不錯,1,0,0,0,0
受訪，曉佩，慧瑩,1,0,0,0,0
今年中山還在換血，希望張家綺、黃淳嘉能更進步,1,0,0,0,0
鶯歌貢獻給鯨華的 詩情棒棒的,0,0,0,0,1
主播是亞里哥喔？,0,0,1,0,0
最近似乎比較容易看到亞理主播耶~鄧公變少了,0,1,1,0,0
鄧公體力不夠了,0,1,0,0,0
東山這屆新生是即戰力，中間手很足，盧佳玟有身高，攻擊也不錯。吳文亘是去年國甲MVP,1,0,0,1,0
其實也只有這週有亞理 還有幾週之前 我猜鄧公有事沒空才輪亞理,0,1,0,0,0
嘉蓉還是要多保持微笑 好看很多~ 沒表情的話 感覺就好很兇,1,0,0,0,0
今年高中男生有特別突出的選手嗎,1,0,0,0,0
不知道哀 這邊大多是女排粉 男選手不熟,1,0,0,0,0
鄧公聲音很好聽 就是問題容易尷尬 哈哈,0,1,0,0,0
何京威 施宇祥,1,0,0,0,0
亞理主播聲音也是很好聽W,0,0,1,0,0
🦁🦁🦅🦅💪💪,0,0,0,0,1
sila ba dapat mag adjust sainyo? yung TVL? lol,0,0,0,1,0
🐯🐯🐯,0,0,0,0,1
daks po ba ang mga Taiwanese o mas daks ang mga Pinoy?,0,0,0,1,0
daks mga Pinoy daw. hahahaahah!,0,0,0,1,0
paano nasabi na mas daks ang mga Pinoy,0,0,0,1,0
:hand-pink-waving::hand-pink-waving::hand-pink-waving::hand-pink-waving::hand-pink-waving::hand-pink-waving:,0,0,0,1,0
shhhhs stop saying daks nakakahiya po,0,0,0,1,0
Go Bryan!,1,0,0,0,0
@HOP Sports We know that adding subtitles to the previous games is a tedious and time consuming job but thank you for at least trying your best to grant our request.,0,0,0,1,0
It's like majority of the viewers are Pinoy. 😍,0,0,0,1,0
布萊恩大殺四方吧！,1,0,0,0,0
ang sarap ng mga ka teammates ni Bryan kaloka huhuhuhu,1,0,0,0,0
拼跳高高打點的對決…,1,0,0,0,0
anu rank ng kalaban nila..diko nabasa kanina,0,0,0,1,0
Go WINSTREAK ♥🇵🇭♥,0,0,0,1,0
人家裁判系ㄟ,0,0,1,0,0
上週去台南看比賽收穫好多XD 連莊現場好多菲律賓球迷也進場看球 而且非常熱情 加油超大聲,1,0,0,0,1
好想拿布萊恩的球,1,0,0,0,0
🦁🦁🦅🦅💪💪,0,0,0,0,1
nasaan na ang mga Pinoy dito. ang tahimik niyo naman,0,0,0,1,0
go Bryan !!❤❤❤,1,0,0,0,0
布萊恩真的幫企排帶來很多外國觀眾,1,0,0,0,0
cute ni number 12 ng kalaban na team ni Bryan siguro daks yan kasi matangkad,1,0,0,0,0
sarap naman huhuhuhuhu,1,0,0,0,0
watching Fram Japan. Go Go Bryan,1,0,0,1,0
To @HOP Sports- thank you for bringing us the live stream. Go Bryan! Goodluck Win Streak Team.,1,0,0,1,0
希米直接上先發啦,1,0,0,0,0
這個轉播角度 好像不錯XD,0,0,0,1,0
布萊恩的隊友真是太棒了,1,0,0,0,0
🦁🦁🦅🦅💪💪,0,0,0,0,1
wala pa din?,0,0,0,1,0
這個輪轉直接三分w,0,0,0,1,0
連莊好夯,1,0,0,0,1
對我自己來說上周進場看球最大收穫是 中纖的自由球員小張第一次先發上場 星期天球賽 小張有丟小球給我:virtualhug:,1,0,0,1,1
台產怎麼配得這麼不順,0,0,0,0,1
Bryan is the key,1,0,0,0,0
Bryan GOGO,1,0,0,0,0
台產該回神了！！🥺,0,0,0,0,1
連莊是目前我認為最有機會挑戰台電的隊伍,1,0,1,0,1
錦龍！！！,1,0,0,0,0
ingat ka jan bryan.. pag uwi mo bububatin mo pa ang imus hahhaha,1,0,0,1,0
希米鬍子變好濃密,1,0,0,0,0
發短球,0,0,0,1,0
enjoy watching,0,0,0,1,0
No.16 張昀亮,1,0,0,0,0
No.17 is my crush on winstreak char HAHAHHA,0,0,0,1,0
目前台產還沒打熱🥲,0,0,0,0,1
🦁🦁🦅🦅💪💪,0,0,0,0,1
I've watch video 2021 setter pla ng wenstrike galing apollo at kambal sa national team,0,0,0,1,0
台產接發都沒到位，只有修正能打,0,0,0,1,1
台產被壓制,0,0,0,0,1
第一局失誤好多😢,0,0,0,1,0
鄭教練！！ TAT,0,1,0,0,0
Rd gustilo Ang kbal Jan ay Yung middle blocker tapos wing spiker,0,0,0,1,0
17簡名均有菲律賓粉絲了 XDD,1,0,0,0,0
"pag nag import itong players ng winstreak sa pilipinas, dadami ang bbws ng mens volleyball",0,0,0,1,0
no match with the team of Bryan,1,0,0,0,0
number one team ya. ninio Sam 🤣,0,0,0,1,0
名均今天要再度出名了 🤣,1,0,0,0,0
認真覺得國外球員這兩位還滿成熟的,1,0,0,0,0
我認為我們在菲律賓舉行的男子排球錦標賽需要 Winstreak 球員，因為他們很帥。觀眾會喜歡這些帥哥。,1,0,0,1,0
In google translate we trust charot,0,0,0,1,0
連莊今年有可能威脅臺電喔,1,0,0,0,1
喔喔喔喔李權紘,1,0,0,0,0
台產先打嗨！,0,0,0,0,1
還有上次鯨華去菲律賓參加友宜賽,0,0,0,0,1
又到簡名均發球了,1,0,0,1,0
為甚麼剛剛那球是連莊得分？,1,0,0,1,1
no in嗎,0,0,0,1,0
因為這對雙胞胎，我認識了中華台北國家隊。我發現他們從 2016 年開始就很可愛哈哈哈哈。,1,0,0,0,0
前面簡明均打 outball 那球,1,0,0,0,0
no in,0,0,0,1,0
The twins are cute oml. I want them to teach me how to volleyball charot,0,0,0,1,0
說noin馬上noin耶,0,0,0,1,0
應該有touchㄅ,0,0,0,1,0
曾祥銘觸網,1,0,0,1,0
克舟老師！,0,1,0,0,0
教練在這裡,0,1,0,0,0
台產醒了！,0,0,0,0,1
鴻敏鴻杰真的香香香 菲律賓也懂,1,0,0,0,0
Thank you for the livestream! Been subscribing for a long time now,0,0,0,1,0
不挑戰一下?,0,0,1,0,0
台產醒囉,0,0,0,0,1
Bryan's jump is out of rule,1,0,0,0,0
權紘好強!,1,0,0,0,0
沈建欽🥳🥳🥳,1,0,0,0,0
李權紘上場真的嗨起來ㄟ,1,0,0,0,0
"This cute guy from winstreak #17. Will score 1 point, will do 5 errors later. I still love him though",0,0,0,1,0
攔!,0,0,0,1,0
laban lang Windstreak!!,0,0,0,1,0
🦁🦁🦅🦅💪💪,0,0,0,0,1
連莊19是誰ㄚ,1,0,0,0,1
Go Bryan!!!,1,0,0,0,0
dahil na block si bryan. magagalet yan ngaun. hahahaha,1,0,0,1,0
Sana sa europe na si bryan next season,1,0,0,0,0
李權紘真的可以帶動氣氛,1,0,0,0,0
知名Luck boy 李權紘,1,0,0,0,0
Bryan natagpuang nagtitinda ng giniling sa Taiwan. Nangangarne ang ghagha,1,0,0,1,0
that was the perfect set for Bagunas 🥰,1,0,0,0,0
權紘我男神,1,0,0,0,0
布萊恩跳太高了，讓我想到年輕的黃建逢,1,0,0,0,0
台產好猛喔 比分拉近了,0,0,0,0,1
李權紘台產這個家不能沒有你🥺,1,0,0,0,1
連莊加油💪,1,0,0,0,1
權紘今天也太帥,1,0,0,0,0
球給Bryan,1,0,0,0,0
galing nang depensa,0,0,0,1,0
這欄網好嗨,0,0,0,1,0
祥銘勇敢打！！！,1,0,0,0,0
Ang role lang po talaga ni number 17 ng Winstreak ay panghakot ng Taiwanese BBWs eme,0,0,0,1,0
🦁🦁🦅🦅💪💪,0,0,0,0,1
Sana ganyan sila kapag Taipower na kalaban nila.,0,0,0,0,1
他的發球不好接,0,0,0,1,0
Admin how many more games before semi finals?,0,0,0,1,0
or quarter finals,0,0,0,1,0
nono太神,1,0,0,0,0
Nono很猛,1,0,0,0,0
thank you admin!,0,0,0,1,0
May five games pa after this ang winstreak before play offs,0,0,0,1,0
連莊加油🐯❤,1,0,0,0,1
如果台產前面沒丟那麼多分這局有機會,0,0,0,0,1
台產加油，有機會,0,0,0,0,1
Sana mag BL si #17 ng winstreak,0,0,0,1,0
🐯🐯🐯,0,0,0,0,1
sabi nila uuwi si bryan this march..maglalaro sa sa imus..tapos na ba kaya laro nila jan sa taiwan,1,0,0,0,0
"Like the defense of Win Streak. Btw, #10 got my eyes though, he's really reliable. For the win WS. It's a 3-0",0,0,0,1,0
請管理員回答我。winstream的19號仍然是Winstreak的玩家嗎？,0,0,0,1,0
WIN STREAK no.19 occured a car accident last week，BUT HE STILL IN WIN STREAK,0,0,0,1,0
出小車禍的應該是台產的攔中手吧?,0,0,0,1,1
陳冠銘曉諭不是嗎?,1,0,0,0,0
請管理員回答我。winstream的19號仍然是Winstreak的玩家嗎？,0,0,0,1,0
連莊的19號是誰.. 在官網查不到了,1,0,0,0,1
how true is the accident of my crush no.19 of winstreak?,0,0,0,1,0
劉氏兄弟跟布萊恩你怎麼贏他們,1,0,0,0,0
請問連莊19號是哪位球員呢? 在官網查不到,1,0,0,0,1
出車禍的我記得主播好像是說台產的..,0,0,1,0,1
"Yeah, I think he posted it in his IG story.",0,0,0,1,0
19 是陳冠銘,1,0,0,0,0
希米好棒,1,0,0,0,0
Hopefully next time the Jersey's name of the players is in English so we non Chinese/international fans can read also and recognise their names like Japan Volleyball League.,0,0,0,1,0
趕快讓李權紘上來,1,0,0,0,0
🦁🦁🦅🦅💪💪,0,0,0,0,1
winstreak is too strong for Falcon. i think Conti is giving winstreak a good match,0,0,0,1,1
錦龍真的要加油啊 長那麼高結果攻擊一直失誤,1,0,0,1,0
bangko si bryan?,1,0,0,0,0
"Next to Nono, I think Tommy Lin of Taoyuan Falcons is a really talented setter despite of his young age. Still a lot of space and time for improvement.",1,0,0,1,0
parang Pinoy coacg ng falcon,0,0,0,1,0
宋好強,1,0,0,0,0
攻擊點真的好多,0,0,0,1,0
沒事 再High一波 臺產加油啊｡,0,0,0,0,1
角度也很斜,0,0,0,1,0
劉昱麟會上嗎,1,0,0,0,0
連莊那麼強怎麼輸,1,0,0,0,1
tapusin na yan,0,0,0,1,0
🦁🦁🦅🦅💪💪,0,0,0,0,1
昱麟現在好像比較常擔任替補進場發球,1,0,0,1,0
我覺得昱麟也可以打大砲,1,0,0,0,0
他攻擊跟防守都不錯啊,0,0,0,1,0
他本來的位置是舉對 之前西米受傷的時候擔任先發大砲,1,0,0,1,0
布萊恩是馬來西亞第一人的,1,0,0,0,0
Are the Taoyuan Falcon players are all still studying in the University? except I guess for their captain...,0,0,0,1,0
劉昱麟很穩耶我覺得,1,0,0,0,0
布萊恩馬來西亞!?!?!,1,0,0,0,0
比錦龍穩......(阿龍大起大落),1,0,0,0,0
then number 4 and number 20 are in national team,0,0,0,1,0
布萊恩 菲律賓,1,0,0,0,0
rhen jersey 4 and 20 are in the national team,0,0,0,1,0
si Sim akala ko si Bryan. parehong mahusay❤,1,0,0,0,0
I am refering to Taoyuan Falcons.,0,0,0,1,0
布萊恩的打法很像西田有志,1,0,0,0,0
布萊恩最快130公里,1,0,0,0,0
高度提昇 拼欄網嗎,0,0,0,1,0
溫逸凱128公里,1,0,0,0,0
"Because as far as I know, Conti, Taoyuan Falcons and Yunlin Mizuno consist mostly of college students.",0,0,0,1,1
今天好像都沒看到茂宏欸 他怎麼了嗎,1,0,0,0,0
水啦 欣翰,1,0,0,0,0
祥銘哥哥是誰啊,1,0,0,0,0
確診ㄉ甘,1,0,0,0,0
宋柏霆為什麼可以進國家隊啊,1,0,0,0,0
下一局拜託讓昱麟跟權紘先發試試看吧,1,0,0,0,0
鄭教練！！！,0,1,0,0,0
再見連擊…,0,0,0,1,0
thank you hop channel go Bryan Bagunas,1,0,0,0,0
🐯🐯🐯,0,0,0,0,1
"thank you hop sports... love you from 🇵🇭.... The moment Bryan flies, his attack is unstoppable.",1,0,0,0,0
Bryan da best,1,0,0,0,0
看來bryan只能靠蔡佩彰跟林宜暉來攔了，連台產這麼高都co不住,1,0,0,1,1
Good luck Team winstreak 🤗 God bless ☺,0,0,0,1,0
🦁🦁🦅🦅💪💪,0,0,0,0,1
台產主題日的選手掛軸好帥喔,1,0,0,0,1
Bryan is goat,1,0,0,0,0
I think Cai Peizhang is the only one that can post danger to Bryan's attack.,1,0,0,1,0
精彩來回 希米好球,1,0,0,0,0
三樓後排球,0,0,0,1,0
沈建欽超帥!那個身材很厚實...,1,0,0,0,0
希米身材越來越好,1,0,0,0,0
布萊恩到底怎麼解ㄟ,1,0,0,0,0
布萊恩最近這幾場，配合攔中的時間差掩護，真的有很高的得分率,1,0,0,1,0
Bryan無解,1,0,0,0,0
Bryan東南亞的goat,1,0,0,0,0
bryan...🥰🥰🥰,1,0,0,0,0
喜歡看沈建欽打球，沈建欽加油,1,0,0,0,0
網子得分,0,0,0,1,0
🦁🦁🦅🦅💪💪,0,0,0,0,1
氣氛型球員 XDD,1,0,0,0,0
比起給錢排除了快攻以外的攻擊手，nono還比較願意給沈建欽跟bryan打後排,1,0,0,1,0
權紘很敢發，剛剛就已經白帶了XD,1,0,0,0,0
ilang points na bt,0,0,0,1,0
連莊的攻擊點位真的很多,1,0,0,1,1
bryan*?,1,0,0,0,0
權紘眼裡排球是七人運動，網子是第七人,1,0,0,0,0
Let Bryan do the magic! you are the best HopSports,1,0,0,0,0
權紘繼續白帶,1,0,0,0,0
🦁🦁🦅🦅💪💪,0,0,0,0,1
hala nanonood pala si Myla yong kulot sa audience,1,0,0,0,0
李權紘～～～,1,0,0,0,0
權紘我愛泥!,1,0,0,0,0
權紘發很多XD,1,0,0,0,0
權紘打球都好開心,1,0,0,0,0
Where is Jin Long?,0,0,0,1,0
🦁🦁🦅🦅💪💪,0,0,0,0,1
who is Jin Long mejia?,0,0,0,1,0
希米希米,1,0,0,0,0
希米的能量團,1,0,0,0,0
剛剛鴻敏cover不到嗎?,1,0,0,0,0
單舉 棒棒的,0,0,0,1,0
布萊恩好鬼,1,0,0,0,0
這球舉的好，差點被肉包,0,0,0,1,0
Bryan 今天發球每球都加壓到底,1,0,0,1,0
失誤省點用...,0,0,0,1,0
神舉一顆,0,0,0,1,0
台產穩住喔,0,0,0,0,1
I really think that Lin Qian will be a great lifter someday...,0,0,0,1,0
曾祥銘今天猛的,1,0,0,0,0
冠中將功贖罪一下,1,0,0,0,0
祥銘提士氣 5分差 二隊加油啊,1,0,0,0,0
連董:聽我講 XD,0,1,0,0,0
連董哈哈哈,0,1,0,0,0
連莊教練群好嗨,1,1,0,0,1
連董升為教練？,0,1,0,0,0
Who is the real head coach of Winstreak?,0,0,0,1,0
3-0 na sna to kung pinasok si nono,1,0,0,1,0
這種主審主觀認定的不能挑戰吧,0,0,1,0,0
過網擊球484不能挑戰,0,0,1,0,0
被拒絕挑戰了嗎,0,0,1,0,0
這種球很難挑戰,0,0,1,0,0
建欽好球,1,0,0,0,0
沈建欽鬼轉直線,1,0,0,0,0
布萊恩：怕.jpg,1,0,0,0,0
好好笑布萊恩,1,0,0,0,0
bryan的頭髮哈哈,1,0,0,0,0
布萊恩好可愛XD,1,0,0,0,0
沈以前在主攻位可以粒粒盖对方的头,0,0,0,1,0
布萊恩表情好適合作梗圖XD,1,0,0,0,0
🦁🦁🦅🦅💪💪,0,0,0,0,1
沈的彈跳贏布萊恩,1,0,0,0,0
HOP Sports 該開個頻道會員了吧 加入會員傳球員表情包感覺就很香,1,0,0,0,0
Lods Bryan The Bazooka,1,0,0,0,0
雙胞胎真會演戲,1,0,0,0,0
布萊恩的後排攻擊，怎麼解？,1,0,0,1,0
連莊靠洋將就算了，還輸不起，這種也要挑戰，笑死,1,0,1,0,1
希米也來一顆後排,1,0,0,1,0
回敬一顆後排，希米真的好強,1,0,0,1,0
希米希米加油,1,0,0,0,0
希米跳高高,1,0,0,0,0
nono軍師上線了…,1,0,0,0,0
連莊不想加班☀,1,0,0,0,1
鴻杰❤,1,0,0,0,0
希米💪💪,1,0,0,0,0
連莊想下班ㄌ🤯🤯,1,0,0,0,1
bryan bagunas 加油。,1,0,0,0,0
6分 臺產加加油！,0,0,0,0,1
希米會講國語嗎 @@,1,0,0,0,0
祥銘接發真的要加油...,1,0,0,1,0
希米 純正台灣人XD,1,0,0,0,0
希米是從小在台灣長大的吧,1,0,0,0,0
希米台灣人啊,1,0,0,0,0
希米只有血統跟我們不一樣，但他是土生土長的台灣人,1,0,0,0,0
nono這種失誤少見耶,1,0,0,1,0
希米好球,1,0,0,0,0
希米超猛的,1,0,0,0,0
布萊恩不想加班,1,0,0,0,0
bryan無解,1,0,0,0,0
希米很懊惱XD,1,0,0,0,0
🦁🦁🦁🦅🦅🦅💪💪,0,0,0,0,1
鴻杰,1,0,0,0,0
希米移動好快,1,0,0,0,0
連莊真的沒布萊恩可能就下去了,1,0,0,0,1
攔得好啊啊啊啊啊,0,0,0,1,0
鴻敏..,1,0,0,0,0
隊友太狠了吧不舉高一點,0,0,0,1,0
鴻敏心態...,1,0,0,0,0
終於知道為什麼劉沒進國家隊了，教練很會選,0,1,0,0,0
太扯了陳冠中,1,0,0,0,0
ok bawi Winstreak,0,0,0,1,0
冠中鬼之發球666666,1,0,0,1,0
連莊就兩個外援在玩,1,0,0,0,1
突然想到一個很地獄的梗，李尼希米，如果叫他尼哥他會不會覺得冒犯XDDD,1,0,0,0,0
为什么其他队没有我外援,1,0,0,0,0
冠中前幾局一直發球失誤結果現在一直ace,1,0,0,1,0
鴻敏沒了上兩季的霸氣QQ 那種出手就有的感覺,1,0,0,0,0
你當然不懂啊 你又不是在場上的舉球ㄏ,0,0,0,1,0
有時候被攔就是要讓他自己突破找回自信 但也有可能像這樣…,0,0,0,1,0
